app_name,category,number_of_downloads,review_body,reviewer_ratings
Asphalt 8,Racing,high, best but very good i think that this game is very bad and my friend also said that this game is bad but i dont listen to them i download it and i played and i know how good this game i am amazed in 90 mb so good the game is and whereas need for speed no limits it is 1.6 gb see how difference in them...Full Reviewbest but very good i think that this game is very bad and my friend also said that this game is bad but i dont listen to them i download it and i played and i know how good this game i am amazed in 90 mb so good the game is and whereas need for speed no limits it is 1.6 gb see how difference in them i loved this game!😘😘😘😘,5
Asphalt 8,Racing,high," Game ran only once with new update. Now, it does not even pass the load screen and turn itself off in a matter of seconds.",4
Asphalt 8,Racing,high," It is an awesome,thrilling and amazing game with good graphics and exiting roads to race on The game provides a unique and amazing experience of racing",5
Asphalt 8,Racing,high, so many glitches!! why cant so many of us collect Events rewards? I have been trying for days to get my Easter rewards and it just keeps saying server error. I earned blue prints. would really like those....,1
Asphalt 8,Racing,high," Awesome graphics, gameplay and lots of things to do, moreover missions as well!!!",5
Asphalt 8,Racing,high," nice...game i like it. .ater please create all mobiles working item asphalt 9 not working..Mi (redmi) please remaind them ... thanks .....i like the game very greatest and very nice quality game .. i want more games racing , advanture,...and some gamed. yours faithfully 😘😘",5
Asphalt 8,Racing,high, the latest update is very bad because we get less money from career races. We cannot save the game on Google play games too.,3
Asphalt 8,Racing,high, The game is Tuff but there are toooo many ads and also when I'm on other aps😐 recently I started to get pop up ads cuz of the game being downloaded and I also experienced the game crashing during the game play,2
Asphalt 8,Racing,high," I used to play this game from a long time, and I forgot to save in my gamer id.memory was not sufficient so I need to delete the game and everything is lost.",5
Asphalt 8,Racing,high," Good game but stingy when it comes to getting credits, it no longer a game, it's a challenge and struggle",4
Asphalt 8,Racing,high, This game is great! You could never ever find a flying car until NOW! I love how the racing feels real! I do stock car raceing! This is better!,5
Asphalt 8,Racing,high," I updated the game, and now it stops, it crashes ever since... where are my daily bonuses and everything else? where is the new update that fixes all this?",1
Asphalt 8,Racing,high," the game is both fun and addictive .....nice job by the way.As for the graphics, gameplay and controls, i'm loving it",5
Asphalt 8,Racing,high, The last update is the worst. Get back the option to race mastery races again and old mastery rewards. Changing current rank of cars are also not really fair. Also get all the BP back to the game!,1
Asphalt 8,Racing,high, This is the best out of all Gameloft games problem is why do we have to download the files of the game in our phone storage when the old versions of Asphalt 8 could download the files on the sd card,4
Asphalt 8,Racing,high, Update has came with a bug. Me and my friend lost our full data which we earned by playing it three months. So disappointed with this update. Never going to play it again.,1
Asphalt 8,Racing,high, Nice game this game is nice but it needs more data today i download and my internet fully over. finally it is a nice game but if they reduce additional file then this game is real car racing game,1
Asphalt 8,Racing,high," It's a good game thanks to the one who made this game because it have good graphics, smooth controllers and everything else must download it!!!!!!!!!!!!!",5
Asphalt 8,Racing,high, Very good game you all should try it it has the good graphics style and the nicest cars and it is very easy to get money plus you can change controls and touch sensitivity hope you enjoy this game,5
Asphalt 8,Racing,high, Your graphics are not good enough. The cars and the scenery of the track does not looks too much realistic,3
Asphalt 8,Racing,high, the best racing game i have ever played till now. Its graphics are spectaculous. the game is so smooth that i can play it for hours and hiurs without getting bored,5
Asphalt 8,Racing,high, Fantastic driving game with stellar graphics for a mobile. Although the game does fall a little short once you see the microtransactions.,3
Asphalt 8,Racing,high, I rate 4 star because this game is need a Internet connection please make it offline for a good game play! and please add more cars for exiting racing game! see you gameloft on next update!😂😁,4
Asphalt 8,Racing,high," Game stopped working after updating, am so disappointed and wish I could rate you 0. am using one of the latest Android phone which means ilmy phone is not the problem.",1
Asphalt 8,Racing,high, I like this app as it doesn't lag during playing. There are many place (location) to play it . It's graphic are also good. I will garant u it will touch uor heart if u play it,5
Asphalt 8,Racing,high," Best racing game. This game deserves the word ""EPIC"".But can you add some more Cities and songs. It will be nice.Hope Gameloft replies.",5
Asphalt 8,Racing,high," Would have liked an acceleration button but I guess on mobile platforms things are just different. Also, using a bluetooth controller would be awesome.",4
Asphalt 8,Racing,high, amazing that I have the game on my phone my pc and my laptop. great app with amazing features and beats the rest to the game. very satisfied.,5
Asphalt 8,Racing,high, the thing is I live this game but since yesterday i am having problems. the game would not start and msg like 'cannot open asphalt 8 send feedback' keep popping up,2
Asphalt 8,Racing,high, Recent update means the app crashes immediately. I used to play daily. Was a good game till now. Very disappointed.,1
Asphalt 8,Racing,high," Very good raceing app, but it takes a lot of storage space (expected) and it forced you to update the app even if there is no wifi around (terrible)",3
Asphalt 8,Racing,high, great game love the graphics and the time i spend playing it. just hate i have to spend more money than id like to get better. maybe a little more payout on the races would help....,5
Asphalt 8,Racing,high," Best game I've ever played for android. I actually much prefer it to Asphalt 9, the graphics are more basic but the gameplay is miles better",5
Asphalt 8,Racing,high," Pretty neat game for a good time-pass, the only problem is the high device memory requirements.",5
Asphalt 8,Racing,high, One thing I don't like that i get less money after racing and multiplayer does not work. Please fix this.,1
Asphalt 8,Racing,high," this game is really BAD！I have bought Lamborghini Venano before! but now i return to the game He actually showed that I didn't buy this car i have buy it before with140,000 but now！how come it change into 1,100tokens to purchase it ? then car just disappeared lah！is this fair? i love this car and i ...Full Reviewthis game is really BAD！I have bought Lamborghini Venano before! but now i return to the game He actually showed that I didn't buy this car i have buy it before with140,000 but now！how come it change into 1,100tokens to purchase it ? then car just disappeared lah！is this fair? i love this car and i play hard you guys know ah? Ever midnight 12a.m ialso watch those ad to get the tokens！i still remember the ad always just the Coke ad！now just delete the car from my ACCOUNT then just like this lah？",1
