app_name,category,number_of_downloads,review_body,reviewer_ratings
Five Guys Burgers & Fries,Utilities,medium,"Totally Worthless Junk Five Guys is only about a mile from my house, so I thought it would be cool to install the app, order our burgers, and drive right up and pick up the order.    Nope.  For the first several times I started up the app, it would crash with a server certificate problem. After finally getting past that, ...Full ReviewFive Guys is only about a mile from my house, so I thought it would be cool to install the app, order our burgers, and drive right up and pick up the order.    Nope.  For the first several times I started up the app, it would crash with a server certificate problem. After finally getting past that,  it had trouble locating a restaurant in my area. Finally, it would crash and force close every time I tried to add something to my bag. By the time I gave up and uninstalled it, I would have spent far less time by just driving to the restaurant and ordering at the counter in the first place. I'd give it zero stars if I could. Uninstalled.",1
Five Guys Burgers & Fries,Utilities,medium,Pay with cash! I would give this app 5 stars if you had the option to pay with cash when you pick up... Otherwise.. I hate it.,1
Five Guys Burgers & Fries,Utilities,medium,"Can't even use it crashes Zero stars. As soon as I hit add to bag, it crashes. Tried several times. Nothing else running at the same time. Can't even use it. HTC",1
Five Guys Burgers & Fries,Utilities,medium,Garbage I made my first order and the order didn't go through and I had to pay at the store. Now that wouldn't be a problem if I wasn't double charged. -_-,1
Five Guys Burgers & Fries,Utilities,medium,Takes the hardest part of ordering out of the equation! Love this app. I can make sure I don't leave anything off my favorite burger!,5
Five Guys Burgers & Fries,Utilities,medium," Only downfall - requires you to add CC info before order is placed. Other apps allow for pay at pickup. Its not that I don't trust FG with my card #, but I sure don't trust the app market with it.",1
Five Guys Burgers & Fries,Utilities,medium,Does this app take PayPal or bill me later? We are wondering because if so we will eat here more often.,3
Five Guys Burgers & Fries,Utilities,medium,Entered pick up times doesn't work Entered an order at 5:00 for a pick up at 6:00. The order got entered for a 6:20 pick up. Ended waiting for another 20 minutes. Why???,2
Five Guys Burgers & Fries,Utilities,medium,"3 Nicely designed, but a cash option (since we have to come pick it up anyway) would be nice. I don't want my credit card number locked in you data base. I know the option is available to go delete it on your website. The chances I'd remember to do that... Zero.",3
Five Guys Burgers & Fries,Utilities,medium,"Very convenient when you want an awesome burger! I guess this review kinda compliments both the restaurant this application is for and the application itself.   As the title of this review says, if you want an awesome, juicy, and most irresistible burger with some kickin' fries, you'll wanna get ordering using this application so that you can walk...Full ReviewI guess this review kinda compliments both the restaurant this application is for and the application itself.   As the title of this review says, if you want an awesome, juicy, and most irresistible burger with some kickin' fries, you'll wanna get ordering using this application so that you can walk in on a busy day and skip the lines (proudly!)   If you've never tried Five Guys, use this application to find the nearest location and order online using the app! You'll probably taste heaven in your mouth!",5
Five Guys Burgers & Fries,Utilities,medium,Its ok Like ordering online options because every time I call im on hold for 10mins. Please add pay with cash option would be 5 stars then,3
Five Guys Burgers & Fries,Utilities,medium,"Flawless Fast, non glitchy, cute, super handy! Usually these simple little apps are crap but it's so perfect",5
Five Guys Burgers & Fries,Utilities,medium,"Easy to use interface Wonderfully built app. Worked exactly as it s should, my order was placed correctly and fast. 5 Guys know their fries!",5
Five Guys Burgers & Fries,Utilities,medium,Needs GPS. I don't use location. I use mock locations. I don't like that I need to have GPS or location on to order. I should be able to enter a location to purchase from. Thanks. Otherwise love the burgers and fries.,3
Five Guys Burgers & Fries,Utilities,medium,Can't provide instructions/requests Just tried using the app. I didn't notice an option to request certain condiments on the side. Next time I'll look into ordering by phone.  I love this place though and sometimes I'm craving it enough to make the wait worthwhile.,3
Five Guys Burgers & Fries,Utilities,medium,Broken process Order frequently incorrect. Customers walking in after you will get their order first. Just order at the store. The app doesn't add any value.,1
Five Guys Burgers & Fries,Utilities,medium,Nicely done. App is nicely done. Very clean and intuitive. Just need to update the icon. Looks out of place on the newer devices compared to other icons.,4
Five Guys Burgers & Fries,Utilities,medium,Easy to order. A very polite app to use. Felt like I was in the restaurant!,5
Five Guys Burgers & Fries,Utilities,medium,"Great way to order great food! A no-frills app with a simple layout and intuitive interface. Great features such as finding a nearby restaurant, saving favorite orders, saving payment options, and navigating to a restaurant.",5
Five Guys Burgers & Fries,Utilities,medium,"Horrible app Keeps crashing, just order online and skip the app",1
Five Guys Burgers & Fries,Utilities,medium,Love it I love 5 guys and eat there on my lunch its nice to have food ready when I get there so I have more time to eat,5
Five Guys Burgers & Fries,Utilities,medium,Great App! Easy to use. Will use all the time now.,5
Five Guys Burgers & Fries,Utilities,medium,App disappointing Prices not included to use for budgeting.,1
Five Guys Burgers & Fries,Utilities,medium,Amazing Perfection. I wish they didn't wait to make my Fry's sometimes but they are best when they are fresh.,5
Five Guys Burgers & Fries,Utilities,medium,"Works like a charm! As stated, I ordered and my food and it was ready when they said it would be. Nice!!",5
Five Guys Burgers & Fries,Utilities,medium,Mine needs updating Menu does not allow extra portion of all item.  Pls fix.,3
Five Guys Burgers & Fries,Utilities,medium,"Couldn't be a better app Intuitive user flow from start to finish.  Found my store, logged in and ordered my custom burger in a flash.",5
Five Guys Burgers & Fries,Utilities,medium,Not perfect No option to select extra bacon,3
Five Guys Burgers & Fries,Utilities,medium,"Best burgers in the joint Tasty Juicy Burgers, Fries are wonderful , service is quick , peanut shells on the floor from the free peanuts you Get while waiting",5
Five Guys Burgers & Fries,Utilities,medium,Doesn't show my location I live in Moline Illinois and it doesn't show the Five Guys near us. :/ Possibly update the location information?,1
Five Guys Burgers & Fries,Utilities,medium,Nice! App works flawlessly! It makes ordering from the best burger joint seamless. I recommend this to anyone looking for the extra convenience.,5
Five Guys Burgers & Fries,Utilities,medium,Quick and easy Ordering was so easy and the pickup was quick. Food was still just as delicious as always.,5
Five Guys Burgers & Fries,Utilities,medium,"Basic app Good app, pricing information and you can order online. Cool",4
Five Guys Burgers & Fries,Utilities,medium,Easiest ordering app I've ever used... Exactly what I'd expect from Five Guys...,5
Five Guys Burgers & Fries,Utilities,medium,"Hate the app, love the burgers. It doesn't locate any of the places I eat 5 guys at.....",1
Five Guys Burgers & Fries,Utilities,medium,"No way to pay with Cash Unlike Jimmy Johns mobile ordering,  this requires a credit card.  No thanks.",1
Five Guys Burgers & Fries,Utilities,medium,Works great Great way to see menu and pre-order.,5
Five Guys Burgers & Fries,Utilities,medium,EXCELLENT Absolutely wonderful food and fry's with vinegar for dipping... YUMMY,5
Five Guys Burgers & Fries,Utilities,medium,Need cash option Nice app but would like a cash option.,4
Five Guys Burgers & Fries,Utilities,medium,"Really easy Great app, but doesn't accept gift cards as payment, only credit cards.",4
Five Guys Burgers & Fries,Utilities,medium,"No special requests. Needs a way to add comments to an order. Otherwise, easy to use and works great.",3
